Rest_id,Rest_name,Cuisines,CFT,Locality,Total_Orders,Late_Night_Orders,Priority,Zomato_Ratings,Zomato_total_votes
15145,Gomantak,"Goan,Seafood",700,"Mahim, Dadar",753,1,P1,3.8,892
15146,Artisan - Sofitel,French,1600,BKC,4,-,P1,-,-
15148,Anand Bhavan,South Indian,250,Ambedkar Road,1833,-,P2,-,-
15149,Morselo,Indian,500,Powai,199,5,P1,4.1,207
15150,Ghasitaram Sweets and Gifts,Sweets,400,"Jog, Gor East",16,-,P3,-,-
15152,Banana Leaf,South Indian,500,Ghatkopar West,317,-,P1,-,-
15153,Windsor Pub,"Continental,Coastal",1500,12th Main,56,-,P1,3.9,730
15154,Cafe Coffee Day,"Fast Food,Cafe",300,Bhosale Heights,40,-,BLANK,-,-
15155,Cafe Coffee Day,"Fast Food,Cafe",300,Tain Square,42,-,BLANK,-,-
15156,Faasos,North Indian,700,Miyapur Village,668,-,BLANK,3.2,8
15157,Faasos,North Indian,700,Sri Nagar Colony,585,-,BLANK,-,-
15158,Faasos,North Indian,700,Near Ghouse Masjid,1341,23,BLANK,3.3,36
15159,Faasos,North Indian,700,Jawahar Road,903,-,BLANK,2.9,5
15160,Faasos,North Indian,700,Raj Bhavan Road,653,-,BLANK,3.6,27
15162,Faasos,North Indian,700,Habsiguda Main Road,584,-,BLANK,3.6,28
15164,Harry's Bar + Cafe,Cafe,1400,Above Coffee Bean And Tea Leaf,13,1,BLANK,-,-
15165,Harry's Bar + Cafe,Cafe,1400,Phoenix Market City,117,14,BLANK,3.9,698
15166,Harry's Bar + Cafe,Cafe,1400,Opp. Forum Mall,34,11,BLANK,3.9,924
15167,Harry's Bar + Cafe,Cafe,1400,100 Feet Road,17,8,BLANK,-,-
15168,Burger King,Fast Food,500,Linking Road,1933,-,P2,3.6,173
15169,Behrouz Biryani,Biryani,1000,HAL Airport,42,-,P3,2.7,38
15170,Behrouz Biryani,Biryani,1000,22nd Main Road,144,-,P3,3.3,32
15171,Behrouz Biryani,Biryani,1000,Outer Ring Road,138,-,BLANK,3.5,31
15172,Behrouz Biryani,Biryani,1000,Sanjaynagar Main Road,119,-,P2,3.5,29
15173,Behrouz Biryani,Biryani,1000,1st Stage,130,-,BLANK,3.2,32
15174,Behrouz Biryani,Biryani,1000,14th Main Road,314,-,P2,3.5,42
15176,Behrouz Biryani,Biryani,1000,Post Doddanekkundi,333,-,BLANK,3.2,29
15178,Behrouz Biryani,Biryani,1000,5th Avenue,166,1,BLANK,2.8,28
15179,Behrouz Biryani,Biryani,1000,Old Mahapalipur Road,104,23,BLANK,-,-
15180,Behrouz Biryani,Biryani,1000,Govindan Road,268,53,BLANK,3.2,33
15181,Behrouz Biryani,Biryani,1000,Thalambur Main Road,82,-,BLANK,-,-
15182,Behrouz Biryani,Biryani,1000,Vellarar Street,129,-,BLANK,3.3,15
15183,Behrouz Biryani,Biryani,1000,Gandhi Road,91,-,BLANK,3.3,29
15184,Behrouz Biryani,Biryani,1000,Mahalakshmi Nagar,227,66,BLANK,2.7,16
15185,Behrouz Biryani,Biryani,1000,New Tank Street,268,46,BLANK,3.5,55
15186,Havmor,Ice Cream,250,Opp. Arvindo Market,251,14,BLANK,3.8,40
15187,Mamagoto,"Chinese,Thai,Asian",1900,Khan Market,85,1,BLANK,4.1,1356
15189,Mast Kalandar,North Indian,400,Kaggadasapura Main Road,642,-,BLANK,2,132
15193,Mast Kalandar,North Indian,400,Bannerghatta Road,348,-,BLANK,2.2,179
15194,Mk Dabbawala,North Indian,400,Near Wipro Gate 16,359,-,BLANK,-,-
15195,Chili's,"American,Tex-Mex,Mexican",1500,DLF Place Mall,118,-,BLANK,4,1985
15200,Tibbs Frankie,Street Food,150,9th Main,322,-,P4,-,-
15201,Tibbs Frankie,Street Food,150,Forum Mall,274,-,P5,-,-
15202,Chickie's,"Fast Food,Arabian,Grill,Tandoor",300,Eldam Road,263,-,P2,-,-
15203,Hot & Cold,"Desserts,American,Beverages,Juices",150,Ramapuram,466,-,P2,-,-
15206,Howah Beach Kovalam Restaurant,Kerala,500,Kodambakkam,781,-,P1,3.4,24
15209,Cream En Creamy,"Ice Cream,Pizzas",150,Vadapalani,78,-,P3,-,-
15210,Cream En Creamy,"Cafe,Ice Cream,Pizzas",150,Mogappair,197,-,P2,3,7
15211,Kaati Zone,"Biryani,Fast Food",300,Church Street,140,-,P3,2.6,85
15213,ID,South Indian,300,OMR Perungudi,467,-,P1,3.9,234
15216,Blur Cafe,"Indian,Chinese,Continental",500,Sathyam Cinemas Complex,260,-,P2,-,-
15217,ID,South Indian,300,Sathyam Cinemas Complex,300,-,P1,-,-
15218,Ecstasy,Desserts,350,Sathyam Cinemas Complex,64,-,P1,-,-
15219,Baskin Robbins,Ice Cream,300,Garden Galleria Mall,41,-,P1,0,2
15220,Bunny Chow,Chinese,500,Naraina Industrial Area Ph 1,18,13,P5,3.8,77
15222,Back Door Delivery,"American,Continental",700,Naraina Industrial Area Ph 1,37,20,P5,4,94
15223,Chinesewala,Chinese,500,Punjab Sweets,105,-,P4,-,-
15225,Elixir Health Cafe,"Continental,Cafe,Healthy Food,Salads",450,Kirtimaan Plaza,277,-,P1,3.8,158
15226,Cafe Void,"North Indian,Chinese,Italian,Fast Food,Cafe",700,Hudson Lane,24,2,P2,3.8,204
15228,The Canteen,"Cafe,Bakery",500,Old Rajinder Nagar Market,823,2,P1,3.4,144
15229,Threads,Continental,800,Shahpur Jat,40,-,P3,3.8,64
15231,Great Plates By AJ,"North Indian,Chinese,Mughlai",450,Galleria Mall,117,-,P2,2.6,80
15232,Gupta Chat Corner,Fast Food,200,A Block Preet Vihar,127,-,P2,-,-
15233,Hangout Kathi Rolls,Fast Food,350,NDMC Market,162,-,P1,-,-
15234,Hong Kong Express,"Chinese,Thai",600,Avtar enclave paschim vihar,177,-,P4,3.3,59
15235,Hong Kong Express,"Chinese,Thai",600,Jail Road,390,-,P0,3.3,41
15236,The Cage Cafe,"North Indian,Chinese,Mughlai",350,Krishna Nagar,453,-,P3,-,-
15237,Just Vada Pav,Street Food,100,Kalkaji,556,-,P2,-,-
15239,Wah Ji Wah,"North Indian,Chinese",350,Amar Colony,338,-,P2,2.5,105
15240,Colonel's Kababz,"North Indian,Fast Food",600,Bengali market,199,-,P3,3.2,45
15242,Nooshe Joon,Persian,800,Nehru Place,18,-,P2,4,178
15243,Jon's Head Grill,"American,Italian,Mexican",1100,Greater Kailash (GK) 1,53,3,P2,3.9,122
15244,Asian Fun,"Chinese,Continental",350,Godavri Complex,655,-,P2,3.9,135
15246,Junglee Billee,"North Indian,Seafood,European,Maharashtrian,Gujarati",1800,M-Block Market,19,-,P1,4,347
15247,Royal Spice,"Indian,Chinese",500,Sector 39,513,240,P3,0,2
15248,DJ's Pizza & Pasta,Italian,300,Sector 52,421,-,P2,4.4,197
15249,Punjabi Zaika,"Chinese,Mughlai,Indian",400,Nathupur Road,194,6,P3,3.2,77
15250,The Ganache Factory,Desserts,200,8th Block,546,-,P4,3.6,32
15251,Gossip,"Chinese,Fast Food",350,Near Lords More,174,-,P4,-,-
15252,The Protein Bistro,"Continental,Cafe,Healthy Food",700,Near Vivekanand Park,393,-,P4,3.9,98
15255,Bangaliana,Bengali,650,Chinar Park,429,-,P4,3.4,20
15256,Silli Chillies,Chinese,500,Lake Mall,32,-,P4,3.9,59
15258,Gourmet Bakers,"Desserts,Fast Food",300,Paddapukur,74,22,P2,-,-
15259,Golden Gate,"Chinese,Bengali,Tandoor",600,Beside K.S.Roy Hospital,755,-,P0,3.5,687
15261,Fork & Knife,"North Indian,Continental",600,Near Park Circus,1,-,P5,-,-
15262,Dana Pani,"South Indian,Fast Food",150,Chakraberia Road,80,-,P5,2.6,11
15265,Bake O Cake,"Desserts,Continental,Fast Food",400,Near Suraksha Diagnosis,51,-,P3,3.6,95
15267,Kasturi Restaurant,Bengali,500,Near Fisherman's Deck,791,-,P0,-,-
15268,The Country House,Continental,500,Near Forum Mall,13,-,P2,3.9,297
15271,Little India,"North Indian,Chinese",600,Near Lords More,258,-,P2,3.2,127
15274,Delights,"Chinese,South Indian,Fast Food",150,Near St. Xavier's College Back Gate,123,-,P3,-,-
15275,Trincas,"Chinese,Continental,Indian",900,Park Street,30,-,P1,3.8,965
15276,Rollick,"Desserts,Ice Cream",200,Park Street Crosssing,136,-,P2,-,-
15277,Hing Bar & Restaurant,"North Indian,Chinese,Bengali",800,Near Webel Office,83,2,P2,3.4,277
15278,Kamal's Veg Restaurant,"North Indian,Chinese,Fast Food,Tandoor",300,Near Paradise Cinema,106,-,P3,-,-
15279,BB's Restaurant,"Chinese,Thai,Tandoor",600,Millennium City Ground Floor,30,-,P2,3.1,289
15280,Cafe Gramophone,"Italian,Continental",650,Palam Corporate Plaza,64,-,P3,-,-
15281,La Pino's Pizza,Continental,1000,Sector 31,501,-,P0,3.5,28
15287,Punjab Depot,North Indian,400,"Marol,Sakinaka",2235,3,P4,3.6,63
15288,Biryani Bliss,Biryani,400,Andheri West,57,3,P4,3.2,16
15289,Oye Kiddan,Street Food,250,Oshiwara,479,-,P1,-,-
15292,Rollacosta,Fast Food,300,Andheri West,68,-,P4,3.1,51
15294,Bombay Burgers,Fast Food,200,Andheri West,952,-,P3,2.3,18
15295,Mansab Fine Dine,"North Indian,Chinese,Goan,Seafood",800,Thane,24,-,P2,3.4,116
15296,Delhi Darbar Fusion,"Mughlai,North Indian,Chinese,Continental",850,Thane,28,-,P1,3.3,572
15297,Cafe Holic,"Fast Food,Cafe",300,Sanjay Sports Academy,138,-,P3,-,-
15299,Zakkas Veg Non Veg,North Indian,300,Near Vithal mandir,65,-,P3,-,-
15300,Speedy Punjabi,"North Indian,Chinese",600,Opp Shell Petrol Pump,61,-,P3,3.3,34
15303,China Dragon,"Chinese,Biryani,Asian,Tandoor",300,Kharadi Bypass,247,31,P3,2.8,13
15312,Sanskruti Veg,North Indian,200,Windsor park,18,-,P3,-,-
15313,Ecstasy Lounge,"North Indian,Chinese,Continental",1500,Near sharao lawns,8,-,P1,-,-
15314,Hyatt Regency Pune,"Italian,Indian,Japanese",1500,Nagar Road,30,-,P2,-,-
15317,Cozee - Box Out,"Chinese,Indian,Tandoor",400,Thiruvanmiyur,528,252,P2,3.6,116
15319,Millet Maagic Meal,South Indian,250,VC Garden,837,-,P3,3.5,14
15320,Thattu Vadai Settu Kadai,Street Food,200,RK Mutt Road,77,-,P1,4.1,141
15321,Charcoal Biryani,"North Indian,Biryani,Mughlai",500,Chembur,253,-,P4,-,-
15322,khandeshi darbar,Maharashtrian,400,Vidya Nagar,225,-,P3,3.2,20
15323,Khaansaab,"North Indian,Mughlai",700,Seasons Mall,274,-,P2,-,-
15324,@M The World Cuisine Restaurant,"North Indian,Chinese,Continental,Mughlai",800,Behind DC Market,73,1,P3,-,-
15326,Beliram Degchiwala,"North Indian,Chinese,Mughlai",700,Corner Market,189,-,P2,3.5,234
15327,Caffe 9,"North Indian,Chinese,American,Italian,Middle Eastern",2000,P Block,26,5,P3,-,-
15328,Beliram Degchiwala,"North Indian,Mughlai",700,Sant Nagar,146,-,P2,3.4,140
15329,Beliram Degchiwala,"North Indian,Mughlai",700,Lajpat Nagar 2,120,-,P1,3.3,165
15330,Beliram Degchiwala,"Mughlai,North Indian",700,Jangpura,70,-,P2,3.4,111
15340,Burger Hut,Continental,200,Celebration Mall,78,-,P0,3.1,7
15342,Food Springs,Chinese,350,4th Block,348,-,P2,3.8,139
15343,Charcoal Biryani,"North Indian,Biryani,Mughlai",500,"Malad, Kan East",80,-,P4,-,-
15344,Desi Tadka- Circuit Drive Inn,"North Indian,Seafood,Thalis,Arabian,Tandoor",500,White Field Road,2099,819,P5,-,-
15345,North-V7 Drive In,North Indian,400,Hitec City main Road,16,5,P5,-,-
15347,Horta-V7 Drive In,"Desserts,Juices",300,Hitec City main Road,7,5,P5,-,-
15354,Aahar Restaurant,"North Indian,Chinese,Tandoor",500,Old Alwal Road,1612,-,P5,-,-
15355,Bella Italia - Circuit Drive Inn,"Continental,Italian,Fast Food,Seafood",400,White Field Road,1476,360,P5,-,-
15356,Savla's Home Food,"North Indian,Jain",250,VIP Hills,1108,-,P1,4,74
15358,24 X 7 Peninsula Kitchen,North Indian,1800,"Marol,Sakinaka",200,89,P1,3.5,61
15360,Brownsalt Bakery,Bakery,400,Wadala,13,-,P5,-,-
15362,Upper Deck At Acres Club,North Indian,700,Chembur,181,-,P5,-,-
15363,Crusts,Bakery,250,Prabhadevi,5,-,P3,-,-
15366,Ranjana Dhaba,"North Indian,Seafood",400,Chembur,400,11,P5,3,20
15367,Art House - The Fern Residency,"North Indian,Continental",1500,Chembur,11,-,P2,-,-
15370,Pankaj Juice Centre,"Chinese,Italian,Fast Food,Juices",250,Matunga,171,28,P3,-,-
15372,Central Peninsula,"North Indian,Chinese,South Indian",400,Sion Circle,648,37,P1,3.8,362
15374,Hunan King's,"Chinese,Thai",600,E Block,141,-,P5,3.4,28
15375,New Shanthi Sagar,"North Indian,Chinese,South Indian",400,60 Feet Road,1890,-,P4,-,-
15376,Cafe Natural,Continental,400,14th Main,463,-,P4,-,-
15377,Big Straw,"Fast Food,Cafe",200,60 Feet Road,146,-,P3,-,-
15378,The BEL St.,"Continental,Italian",1100,D Block,302,-,P4,-,-
15379,Appetite - Resto Bar,"Chinese,Indian",500,Powai,111,7,P3,-,-
15380,Square Pizza,"Italian,Pizzas",550,"Malad, Kan West",119,-,P2,3.3,198
15382,Vasudev Adigas,"North Indian,Chinese,South Indian",300,1st Main,767,-,P4,2.1,148
15383,Cubbonpete Donne Biryani,Biryani,200,E Block,268,-,P4,-,-
15384,Subway,"American,Fast Food",300,Damodaran Road,1320,-,P4,3.4,61
15385,Papa Pancho Da Dhaba,"North Indian,Biryani",1000,Bandra West,1093,64,P1,4.1,1490
15386,Kritunga Restaurant,"Andhra,Biryani",750,Kodigehalli,524,-,P4,2.9,155
15387,Beijing Bites,"Chinese,Thai",800,80 Feet Road,315,-,P4,2.5,117
15389,Indian Bistro,"Chinese,Continental,Indian,Tandoor",500,E Extension block,52,-,P4,-,-
15390,Mama Mia Italia,"Italian,Continental",500,100 Feet Road,1033,451,BLANK,3.8,99
15391,Godavari Ruchulu,South Indian,400,100 Feet Road,424,223,P2,3.4,30
15392,Jar Designs,Desserts,400,Vile Parle,86,-,P2,-,-
15393,Arabian Nites,Lebanese,300,Supermart-1,212,36,P2,3.8,189
15394,Vadapav Jun,Street Food,200,Satya Niketan,111,-,P3,3.7,52
15395,The Patiala KKitchen,North Indian,600,Dharam Palace,53,1,P1,3.7,337
15396,Mr. Brown,"Bakery,Snacks",200,Botanical Garden Metro Station,406,-,P2,4,196
15400,Paratha Plaza,North Indian,250,2nd Stage,3880,-,P3,-,-
15401,Paratha Plaza,North Indian,250,Kaikonadanahalli,1462,-,P3,-,-
15402,Paratha Plaza,North Indian,250,Sector 3,3286,-,P2,3.2,61
15403,Paratha Plaza,North Indian,250,4th Block,2731,-,P2,-,-
15404,Paratha Plaza,North Indian,250,7th Phase,2610,1,P3,-,-
15405,Pindi Bangalore,North Indian,1000,Sector 6,269,40,P1,3.9,627
15406,Matargashti by F.R.I.E.N.D.S Cafe,"Chinese,Continental,Italian",700,Near Triangular Park,38,-,P0,-,-
15407,Momo I Am,"Chinese,Tibetan",500,Tarun Alo Apartment,455,-,P0,4.3,295
15408,Marufaz Express,"Mughlai,Tandoor",500,Near Sealdah,53,-,P2,2.7,8
15409,Noodle Oodle,Chinese,600,Opposite Diamond Plaza Mall,779,-,P1,3.6,329
15410,China Calling,"Chinese,Thai",800,NearTriangular Park,103,12,P2,3.8,213
15411,DUM,"Mughlai,Tandoor",400,Kasba bypass connector,111,-,P3,-,-
15418,Ramanas,South Indian,300,Near Ganesh Mandir,128,-,P2,-,-
15419,Paprika,"Continental,Italian,Thai",700,Near Sushila Birla Girls School,32,-,P4,3.1,12
15420,Chicken King Handa's,"Chinese,Fast Food,Indian",300,At Park Nursing Home Main Gate,351,-,P3,0,3
15422,Swadisht,"Fast Food,Mughlai,Tandoor",500,Near Hindustan Sweet,543,-,P3,3.1,8
15423,UTC Cafe,"Chinese,Indian",600,Inside Hotel Aura,7,-,P3,-,-
15424,Adda Bites,"Chinese,Continental",500,Near Gateway hotel Ruby,197,-,P2,-,-
15425,Chennai Xpress,South Indian,200,Near Ajanta Cinema,412,-,P3,3.1,15
15426,Forever Yogurt,Desserts,300,Inside Quest mall,29,-,P0,-,-
15427,Buddha Bites,Chinese,750,Opposite Kotak Mahindra Bank,266,-,P2,3.6,140
15428,Pindi,"North Indian,Chinese,Mughlai",900,Pandara Market,8,1,P2,3.9,356
15429,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Palika Market,270,-,P2,3.4,344
15430,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,V3S Mall,231,-,P1,2.4,123
15431,Kebab Xpress,"Snacks,North Indian,Hyderabadi,Biryani,Mughlai,Indian",600,Pacific Mall,87,-,P2,-,-
15432,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Unity Metro Mall,376,-,P2,3.5,74
15433,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Main Market,129,-,P3,2.9,37
15434,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Moments Mall,192,-,P2,-,-
15435,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Gip Mall,47,-,P2,3.2,111
15436,Jain Chawal Wale,North Indian,250,P Block,821,60,P2,3.6,319
15438,Rice Bowl,"Chinese,Seafood",900,Patel Nagar Metro Station,33,7,P1,3.7,251
15440,Gelato Vinto,Ice Cream,250,Select City Walk,11,-,BLANK,2.6,76
15442,Gelato Vinto,Ice Cream,250,Dlf Promenade,38,-,P3,3.3,50
15444,Gelato Vinto,"Desserts,Ice Cream",250,"Pacific Mall, Tagore Garden",6,-,P3,2.7,17
15448,Sanjay Chur Chur Naan,North Indian,300,Moolchand Meetro Station,1138,-,P1,-,-
15449,Moolchand Paratha,North Indian,200,Moolchand Meetro Station,6388,-,P1,-,-
15452,Gelato Vinto,"Desserts,Ice Cream",250,Ambience Mall,47,-,P3,-,-
15455,Kebab Xpress,"North Indian,Biryani,Mughlai,Hyderabadi,Indian,Snacks",600,Huda City,122,-,P3,3.4,77
15459,Dilli 6 Express,"Chinese,Mughlai,Indian",400,Easy Day,149,-,P2,-,-
15460,Hotel Rajvanshi Restaurant,"Chinese,Indian",400,Hotel Rajvanshi,63,-,P2,-,-
15464,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,T. Nagar,235,-,P3,2.6,41
15465,Bamboo Bistro,"Chinese,Continental,Indian",1100,KNK Road,22,4,P1,3.7,29
15467,By The Way,"Chinese,Fast Food,Cafe",200,Opposite SBI Bank near Zensar It Kharadi,215,-,P3,-,-
15468,The Belgian Waffle Co.,Desserts,250,Navroji Fardonji Road,1021,118,P2,-,-
15470,The Belgian Waffle Co.,Desserts,250,Bandra West,1318,-,P1,4.5,340
15471,Sugartooth Patisserie,Desserts,300,Andheri West,34,5,P3,3.4,52
15475,Roadside,"Chinese,South Indian,Fast Food",300,"Jog, Gor East",94,-,P2,3.7,102
15476,The Belgian Waffle Co.,Desserts,250,Chowpatty Seaface,1230,-,P1,4.1,339
15477,Pirates Bay,"North Indian,Fast Food",350,Near Reliance Fresh,189,-,P3,-,-
15478,Nawabi Rasoi,"North Indian,Chinese",400,Opposite Damodar Villa,2814,-,P3,2.5,24
15479,Zakkas Veg,"North Indian,Maharashtrian",300,Hinjewadi Chowk,627,-,P3,-,-
15480,Hotel Kaveri,Maharashtrian,400,100 feet DP Road,87,-,P3,-,-
15481,Vishnuji Ki Rasoi,Thalis,400,100 feet DP Road,35,-,P1,-,-
15482,KRAWINGS,Fast Food,500,Vanraji Apartments,259,-,P3,3.4,51
15483,Gupta Brothers - The Restaurant,"North Indian,South Indian",500,Opposite Gol Mandir,157,-,P4,-,-
15484,Great Punjab Restaurant & Bar,"North Indian,Chinese",500,Near Chaitanya paratha,324,35,P3,-,-
15487,Orien Sizzlers & Chinese,Chinese,300,Opposite Zensar It Kharadi,34,-,P3,3.2,53
15490,Zeeshan Restaurant,"North Indian,Chinese,Hyderabadi",500,Near Naturals Ice Cream Viman Nagar,432,-,P2,3.4,145
15492,strEAT,"North Indian,Chinese,Tandoor",200,Opp Reliance Fresh Viman nagar,33,-,P2,-,-
15493,Ya Basa-The Dhaba,"North Indian,Chinese,Maharashtrian",500,Opposite Zensar It Kharadi,103,-,P3,2.6,26
15495,Great Punjab Restaurant & Bar,"North Indian,Chinese",500,Near hp petrol pump,229,-,P2,2.6,162
15498,Tea Trails,Cafe,400,80 Feet Main Road,99,-,BLANK,3.5,89
15499,Burger King,Fast Food,500,Hitech City Main Road,3640,-,P1,3.6,86
15500,Wow! Momo,Tibetan,350,DLF Food Court,431,-,P3,-,-
15501,Wow! Momo,Tibetan,350,Main Market,253,-,P2,2.6,45
15502,Wow! Momo,Tibetan,350,Aggarwal Corporate Tower,204,-,BLANK,2.9,82
15503,Wow! Momo,Tibetan,350,Ajmal Khan Road,360,-,BLANK,-,-
15504,Wow! Momo,Tibetan,350,Central Market,128,-,BLANK,2.5,142
15506,Ammi's Biryani,Biryani,450,N.T.I Layout,306,-,P3,2.3,41
15507,Rice Bar,Biryani,450,N.T.I Layout,83,-,BLANK,0,1
15508,Pizza Hut,"Fast Food,Pizzas",600,60 Feet Road,378,-,BLANK,-,-
15509,Behrouz Biryani,Biryani,1000,1st Main Road,106,-,P3,3.3,34
15510,Five Star Chicken,Fast Food,300,RMS Layout,297,-,P3,-,-
15511,Cafe Coffee Day,Cafe,300,Opp. Nilgiris Super Mart,104,-,BLANK,-,-
15513,Katta Kolhapuri,Maharashtrian,200,Next to cafe durga viman nagar,78,-,P3,3.8,164
15514,Firangi Flavours,"Continental,Fast Food",400,Phase 2 Road,66,-,P3,-,-
15515,M G Hyderabad A1 Biryani House,"North Indian,Chinese,Biryani",500,Phase 1 Road Hinjewadi Chowk,109,-,P4,2.2,13
15516,Rockstone Ice Cream Factory,"Desserts,Ice Cream",200,Opp Axis Bank KP,336,93,P2,3.4,18
15517,Ancient Hyderabad,"Biryani,Mughlai,Hyderabadi",500,Xion Mall,816,-,P1,3.9,329
15518,SnackShak Biryani,"Chinese,Biryani,Beverages",200,Opposite Yamaha Showroom viman nagar,16,1,P3,-,-
15519,Hotel Sai Shree,"North Indian,Chinese",400,Bavdhan Budruk,131,-,P3,-,-
15521,Assal Rasa,Maharashtrian,200,Opposite Zensar IT Kharadi,84,-,P3,-,-
15522,Brugge,Desserts,300,Near More Vidyalaya,21,-,P3,-,-
15523,Brugge,Cafe,800,Near Chutneys restaurant DP Road,43,-,P2,-,-
15525,Reddy Gari Ruchulu,South Indian,400,Near Image Hospital,375,11,P5,3.4,37
15527,Wich Way,"Desserts,American",200,Venkat Nagar,1008,227,P5,4.1,56
15528,Happy Five Stars,Fast Food,200,Medchal Road,156,-,P5,-,-
15530,Momos N Soups,Fast Food,120,Near DLF,67,6,P5,-,-
15531,Govind Dosa,South Indian,300,Near Brand Factory,1733,181,P5,3.5,34
15534,Momos Madness,Fast Food,200,Nanakramguda,271,-,P5,-,-
15535,Chaitanya Family Dine,"North Indian,Chinese,South Indian",500,Kothaguda,683,-,P5,3.3,72
15538,Saranggi,"North Indian,Chinese,Tandoor",600,Sindhi Colony,103,-,P3,3.3,59
15539,Hangla's,Bengali,300,"G Block BKC, Bharam Nagar",210,-,P2,-,-
15540,Hangla's,Bengali,300,Andheri West,393,-,P2,2.4,16
15541,Desi International,"Italian,Fast Food,Asian",350,Chowpatty,29,-,P4,-,-
15542,Silver Dinner,"Chinese,Punjabi,Seafood,Indian",500,Andheri East,121,9,P4,-,-
15543,Juskhana,"North Indian,Chinese,Indian",250,Kodambakkam,79,29,P2,-,-
15543,Juskhana_Veg,"North Indian,Chinese,Indian",250,Kodambakkam,142,38,P2,-,-
15544,Carnival,"North Indian,Chinese,Chettinad,Punjabi,South Indian,Rajasthani,Indian,Grill,Tandoor",650,Medavakkam,253,-,P1,-,-
15545,Raaz,"North Indian,Chinese,Biryani,Chettinad,American,Continental,Arabian,Tandoor",500,Velachery Main Road,107,-,P2,3.5,30
15546,Apoorvas Veg Restaurant,"North Indian,Chinese,South Indian",500,Parsn Manere Complex,1002,-,P3,3.4,24
15547,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,Medavakkam,1008,-,P1,2.2,58
15549,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,Mogappair,308,-,P2,2.8,35
15550,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,Anna Nagar,336,-,P2,2.4,77
15551,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,Kilpauk,353,-,P3,2.6,32
15552,Anjappar,"North Indian,Chinese,Chettinad,South Indian,Seafood",600,Porur,651,-,P1,2.6,161
15553,Anjappar,"Chettinad,North Indian,Chinese,Seafood,South Indian",600,Egmore,279,-,P3,2.8,41
15557,Over D Top Bistro,Cafe,600,Behind Vikas Complex,14,-,P2,3.5,117
15559,Anjappar,"Chettinad,North Indian,Chinese,Seafood,South Indian",600,Valasaravakkam,479,-,P1,2.9,95
15561,Bhimsain's Bengali Sweet House,"North Indian,South Indian,Sweets,Street Food",400,Bengali Market,166,-,P2,3.3,560
15562,Fig,"Healthy Food,Mexican,American,Continental,Italian,Beverages,Desserts",500,Galleria Market,109,-,P2,4,68
15565,Ponnusamy Hotel,"South Indian,Biryani,Tandoor",600,Adyar,949,-,P2,3.1,29
15566,Ponnusamy Hotel,"South Indian,Biryani,Tandoor",600,Shollinganallur,243,-,P2,2.3,135
15567,Ponnusamy Hotel,"South Indian,Biryani,Tandoor",600,Ethiraj Salai,685,-,P2,3,73
15568,Sathya Foods,"Chinese,South Indian",200,JJ Nagar,481,-,P3,2.8,16
15570,Green Leaf,"Cafe,Street Food",140,Manapakam,20,-,P2,-,-
15572,Cream Feast,"Desserts,Fast Food,Ice Cream,Pizzas",200,Adambakam,421,-,P2,-,-
15573,Kababish,"Chinese,Indian,Grill,Tandoor",500,Thirumalai Pillai Road,209,-,P2,-,-
15574,Royal Malaysian Parota,"Chinese,Biryani,Indian,Tandoor",300,Madipakkam,2,-,P3,-,-
15575,Al Buhari Kabab Centre,"Indian,Grill,Tandoor",500,Tank Bund Road,137,-,P4,-,-
15576,Go Lebanese,Lebanese,350,Next to Himachal Sangha Club,251,-,P0,-,-
15577,Madurai Devar Hotel,"North Indian,Chinese,Chettinad,South Indian,Indian,Tandoor",400,Pallikaranai,1320,-,P1,2.5,110
15578,Honey Cup Cakes,Bakery,200,AC Block,27,-,P2,-,-
15579,Freezing Hub,"Italian-American,Desserts,American,Ice Cream,Juices,Beverages",200,Puzdhivakam,451,-,P2,-,-
15580,Benares Foods,"North Indian,American,Fast Food",250,Bazzar road,1,-,P2,-,-
15582,Marhaba Family Restaurant,"Chinese,Biryani,Indian,Tandoor",300,Kasturbai Nagar,405,40,P4,2.9,17
